OBJECTID,x,y,ok0,max,max_timestamp
1,113.963874,23.88969,0,0,14000
1,113.343874,23.44969,0,0,14000
1,113.303874,22.88969,0,0,14000
1,113.843874,23.16969,0,0,14000
1,113.763874,23.28969,0,0,14000
1,113.363874,23.68969,0,0,14000
1,113.583874,23.10969,0,0,14000
1,113.463874,22.88969,0,0,14000
1,113.303874,23.40969,0,0,14000
1,113.663874,23.16969,0,0,14000
1,113.283874,23.10969,0,0,14000
1,113.263874,22.98969,0,0,14000
1,112.983874,23.46969,0,0,14000
1,113.463874,23.50969,0,0,14000
1,114.003874,23.90969,0,0,14000
1,113.423874,23.10969,0,0,14000
1,113.343874,23.20969,0,0,14000
1,113.343874,23.48969,0,0,14000
1,113.783874,23.30969,0,0,14000
1,113.303874,23.48969,0,0,14000
1,113.403874,23.20969,0,0,14000
1,113.363874,23.40969,0,0,14000
1,113.583874,22.84969,0,0,14000
1,113.403874,23.60969,0,0,14000
1,113.463874,23.40969,0,0,14000
1,113.483874,23.04969,0,0,14000
1,113.523874,23.46969,0,0,14000
1,113.583874,22.80969,0,0,14000
1,113.443874,22.86969,0,0,14000
1,113.303874,23.60969,0,0,14000
1,113.223874,23.44969,0,0,14000
1,113.503874,23.10969,0,0,14000
1,113.823874,23.84969,0,0,14000
1,113.583874,22.76969,0,0,14000
1,113.643874,23.12969,0,0,14000
1,113.543874,23.40969,0,0,14000
1,113.843874,23.26969,0,0,14000
1,113.443874,23.68969,0,0,14000
1,113.183874,23.46969,0,0,14000
1,113.283874,23.12969,0,0,14000
1,113.523874,23.58969,0,0,14000
1,113.223874,23.46969,0,0,14000
1,113.823874,23.88969,0,0,14000
1,113.863874,23.30969,0,0,14000
1,113.483874,23.40969,0,0,14000
1,113.143874,23.46969,0,0,14000
1,113.303874,23.16969,0,0,14000
1,113.803874,23.48969,0,0,14000
1,113.423874,22.80969,0,0,14000
1,113.563874,23.68969,0,0,14000
1,113.843874,23.44969,0,0,14000
1,113.643874,22.72969,0,0,14000
1,113.403874,23.58969,0,0,14000
1,113.383874,23.16969,0,0,14000
1,114.003874,23.34969,0,0,14000
1,113.803874,23.88969,0,0,14000
1,113.263874,23.32969,0,0,14000
1,113.563874,23.48969,0,0,14000
1,113.483874,23.10969,0,0,14000
1,113.503874,23.28969,0,0,14000
1,113.583874,22.60969,0,0,14000
1,113.263874,23.20969,0,0,14000
1,113.463874,22.94969,0,0,14000
1,113.803874,23.82969,0,0,14000
1,113.643874,22.60969,0,0,14000
1,113.563874,23.58969,0,0,14000
1,113.543874,23.48969,0,0,14000
1,113.443874,23.32969,0,0,14000
1,113.663874,23.68969,0,0,14000
1,113.343874,23.26969,0,0,14000
1,113.423874,23.48969,0,0,14000
1,113.243874,23.30969,0,0,14000
1,113.303874,23.14969,0,0,14000
1,113.443874,23.50969,0,0,14000
1,113.663874,23.12969,0,0,14000
1,114.003874,23.92969,0,0,14000
1,113.643874,23.40969,0,0,14000
1,113.343874,23.14969,0,0,14000
1,114.023874,23.92969,0,0,14000
1,113.863874,23.68969,0,0,14000
1,113.603874,23.22969,0,0,14000
1,113.043874,23.38969,0,0,14000
1,113.583874,23.16969,0,0,14000
1,113.883874,23.22969,0,0,14000
1,113.503874,22.72969,0,0,14000
1,113.423874,23.68969,0,0,14000
1,113.523874,23.02969,0,0,14000
1,113.703874,22.60969,0,0,14000
1,113.263874,23.12969,0,0,14000
1,113.323874,23.50969,0,0,14000
1,113.223874,23.30969,0,0,14000
1,113.263874,23.36969,0,0,14000
1,113.823874,23.66969,0,0,14000
1,113.323874,23.16969,0,0,14000
1,113.863874,23.84969,0,0,14000
1,113.943874,23.92969,0,0,14000
1,113.523874,22.98969,0,0,14000
1,113.463874,23.16969,0,0,14000
1,113.483874,23.28969,0,0,14000
1,113.163874,23.32969,0,0,14000
1,113.323874,23.04969,0,0,14000
1,113.903874,23.90969,0,0,14000
1,113.803874,23.28969,0,0,14000
1,113.423874,23.02969,0,0,14000
1,113.403874,23.70969,0,0,14000
1,113.143874,23.34969,0,0,14000
1,113.443874,23.60969,0,0,14000
1,113.303874,23.00969,0,0,14000
1,113.203874,23.30969,0,0,14000
1,113.623874,23.42969,0,0,14000
1,113.483874,23.54969,0,0,14000
1,113.343874,22.84969,0,0,14000
1,113.383874,23.30969,0,0,14000
1,113.383874,23.54969,0,0,14000
1,113.763874,23.58969,0,0,14000
1,113.163874,23.34969,0,0,14000
1,114.043874,23.90969,0,0,14000
1,113.663874,23.56969,0,0,14000
1,113.423874,22.86969,0,0,14000
1,113.563874,23.60969,0,0,14000
1,113.323874,23.58969,0,0,14000
1,113.543874,22.72969,0,0,14000
1,113.443874,23.56969,0,0,14000
1,113.643874,23.70969,0,0,14000
1,113.563874,23.56969,0,0,14000
1,113.543874,23.60969,0,0,14000
1,113.463874,23.00969,0,0,14000
1,113.503874,23.60969,0,0,14000
1,113.703874,23.70969,0,0,14000
1,113.363874,23.30969,0,0,14000
1,113.523874,23.60969,0,0,14000
1,113.223874,23.32969,0,0,14000
1,113.343874,23.36969,0,0,14000
1,113.463874,23.70969,0,0,14000
1,113.263874,23.60969,0,0,14000
1,113.203874,23.36969,0,0,14000
1,113.543874,23.38969,0,0,14000
1,113.583874,23.60969,0,0,14000
1,113.343874,23.60969,0,0,14000
1,113.363874,22.86969,0,0,14000
1,113.423874,22.82969,0,0,14000
1,113.883874,23.30969,0,0,14000
1,113.663874,23.30969,0,0,14000
1,113.683874,23.70969,0,0,14000
1,113.603874,23.38969,0,0,14000
1,113.283874,23.60969,0,0,14000
1,113.323874,23.02969,0,0,14000
1,113.963874,23.84969,0,0,14000
1,113.963874,23.86969,0,0,14000
1,114.063874,23.84969,0,0,14000
1,113.303874,23.30969,0,0,14000
1,113.323874,23.60969,0,0,14000
1,113.883874,23.90969,0,0,14000
1,113.803874,23.70969,0,0,14000
1,113.483874,23.60969,0,0,14000
1,113.943874,23.90969,0,0,14000
1,113.163874,23.30969,0,0,14000
1,113.783874,23.70969,0,0,14000
1,113.383874,23.02969,0,0,14000
1,113.683874,23.58969,0,0,14000
1,113.303874,23.02969,0,0,14000
1,113.503874,23.04969,0,0,14000
1,113.983874,23.30969,0,0,14000
1,113.683874,23.46969,0,0,14000
1,113.843874,23.70969,0,0,14000
1,113.343874,23.02969,0,0,14000
1,113.643874,23.28969,0,0,14000
1,113.323874,22.86969,0,0,14000
1,113.423874,23.00969,0,0,14000
1,113.363874,23.60969,0,0,14000
1,113.383874,23.58969,0,0,14000
